raw_text,truncated_prompt,category_id,category_name,subcategory_id,subcategory_name
How do I process a refund for a customer whose card ends in 3641? Thanks in advance.,How do I process a refund for a customer whose card ends in 3641? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $4308.67 en mi cuenta corporativa. Pls.,Necesito presentar una disputa por un cargo de $4308.67 en mi cuenta corporativa. Pls.,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $1199.93 en mi cuenta corporativa. Please advise.,Necesito presentar una disputa por un cargo de $1199.93 en mi cuenta corporativa. Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to SGD for international settlements? Thanks.,What is the current exchange rate for USD to SGD for international settlements? Thanks.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Thanks in advance.,Please explain the new American Express platinum benefits for Q3. Thanks in advance.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Delta? Help.,Can you help me pull the latest transaction report for merchant Delta? Help.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 1507? Pls.,How do I process a refund for a customer whose card ends in 1507? Pls.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,1,Production Support & Debugging,74,Error Code Exception
Can you help me pull the latest transaction report for merchant Microsoft?,Can you help me pull the latest transaction report for merchant Microsoft?,11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3.,Please explain the new American Express platinum benefits for Q3.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to SGD for international settlements? Please advise.,What is the current exchange rate for USD to SGD for international settlements? Please advise.,1,Production Support & Debugging,74,Error Code Exception
Can you help me pull the latest transaction report for merchant Amazon? Pls.,Can you help me pull the latest transaction report for merchant Amazon? Pls.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card?,How do I reset the password for my Amex corporate card?,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $3013.44 on my corporate account. Help.,I need to file a dispute for a charge of $3013.44 on my corporate account. Help.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Urgent.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Urgent.,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 5891? Thanks.,How do I process a refund for a customer whose card ends in 5891? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to BRL for international settlements? Thanks in advance.,What is the current exchange rate for USD to BRL for international settlements? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.",11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to AUD for international settlements? Urgent.,What is the current exchange rate for USD to AUD for international settlements? Urgent.,1,Production Support & Debugging,74,Error Code Exception
Can you help me pull the latest transaction report for merchant Amazon? Thanks in advance.,Can you help me pull the latest transaction report for merchant Amazon? Thanks in advance.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Pls.,What are the limits for Centurion lounge access this year? Pls.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.",11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? Urgent.,Is the API endpoint for real-time authorizations down today? Urgent.,0,Software Engineering & Development,3,Api Rest Graphql
I need to file a dispute for a charge of $2896.90 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $2896.90 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments? ASAP.,Where can I find the compliance guidelines for cross-border payments? ASAP.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 8949? Help.,How do I process a refund for a customer whose card ends in 8949? Help.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Microsoft? Thanks in advance.,Can you help me pull the latest transaction report for merchant Microsoft? Thanks in advance.,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $3581.33 en mi cuenta corporativa. Urgent.,Necesito presentar una disputa por un cargo de $3581.33 en mi cuenta corporativa. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Thanks.,How do I reset the password for my Amex corporate card? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $137.88 en mi cuenta corporativa. Thanks in advance.,Necesito presentar una disputa por un cargo de $137.88 en mi cuenta corporativa. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 3056? Thanks.,How do I process a refund for a customer whose card ends in 3056? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. Please advise.,Please explain the new American Express platinum benefits for Q3. Please advise.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to CNY for international settlements? ASAP.,What is the current exchange rate for USD to CNY for international settlements? ASAP.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Urgent.,Please explain the new American Express platinum benefits for Q3. Urgent.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $4133.41 on my corporate account. Thanks.,I need to file a dispute for a charge of $4133.41 on my corporate account. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? Help.,Is the API endpoint for real-time authorizations down today? Help.,0,Software Engineering & Development,3,Api Rest Graphql
How do I process a refund for a customer whose card ends in 6205? Urgent.,How do I process a refund for a customer whose card ends in 6205? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $4625.45 on my corporate account. Urgent.,I need to file a dispute for a charge of $4625.45 on my corporate account. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $3198.57 on my corporate account. Urgent.,I need to file a dispute for a charge of $3198.57 on my corporate account. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Urgent.,What are the limits for Centurion lounge access this year? Urgent.,1,Production Support & Debugging,74,Error Code Exception
Necesito presentar una disputa por un cargo de $4259.79 en mi cuenta corporativa. ASAP.,Necesito presentar una disputa por un cargo de $4259.79 en mi cuenta corporativa. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Pls.,How do I reset the password for my Amex corporate card? Pls.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to AUD for international settlements? Please advise.,What is the current exchange rate for USD to AUD for international settlements? Please advise.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Urgent.,Where can I find the compliance guidelines for cross-border payments? Urgent.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $285.38 on my corporate account. Pls.,I need to file a dispute for a charge of $285.38 on my corporate account. Pls.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,1,Production Support & Debugging,74,Error Code Exception
Necesito presentar una disputa por un cargo de $1328.43 en mi cuenta corporativa. Urgent.,Necesito presentar una disputa por un cargo de $1328.43 en mi cuenta corporativa. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today? Urgent.,Is the API endpoint for real-time authorizations down today? Urgent.,0,Software Engineering & Development,3,Api Rest Graphql
How do I reset the password for my Amex corporate card? Help.,How do I reset the password for my Amex corporate card? Help.,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments? Please advise.,Where can I find the compliance guidelines for cross-border payments? Please advise.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Apple? Thanks in advance.,Can you help me pull the latest transaction report for merchant Apple? Thanks in advance.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Help.,What are the limits for Centurion lounge access this year? Help.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Please advise.,What are the limits for Centurion lounge access this year? Please advise.,1,Production Support & Debugging,74,Error Code Exception
How do I reset the password for my Amex corporate card?,How do I reset the password for my Amex corporate card?,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today? Thanks in advance.,Is the API endpoint for real-time authorizations down today? Thanks in advance.,0,Software Engineering & Development,3,Api Rest Graphql
Where can I find the compliance guidelines for cross-border payments? Thanks.,Where can I find the compliance guidelines for cross-border payments? Thanks.,11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Thanks.,Where can I find the compliance guidelines for cross-border payments? Thanks.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Google? Please advise.,Can you help me pull the latest transaction report for merchant Google? Please advise.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? ASAP.,What are the limits for Centurion lounge access this year? ASAP.,1,Production Support & Debugging,74,Error Code Exception
Can you help me pull the latest transaction report for merchant Delta? ASAP.,Can you help me pull the latest transaction report for merchant Delta? ASAP.,11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Help.,Where can I find the compliance guidelines for cross-border payments? Help.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Walmart? Pls.,Can you help me pull the latest transaction report for merchant Walmart? Pls.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Thanks.,What are the limits for Centurion lounge access this year? Thanks.,1,Production Support & Debugging,74,Error Code Exception
Necesito presentar una disputa por un cargo de $89.16 en mi cuenta corporativa. ASAP.,Necesito presentar una disputa por un cargo de $89.16 en mi cuenta corporativa. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 8750?,How do I process a refund for a customer whose card ends in 8750?,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 7589? Urgent.,How do I process a refund for a customer whose card ends in 7589? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $2525.18 on my corporate account. ASAP.,I need to file a dispute for a charge of $2525.18 on my corporate account. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? ASAP.,How do I reset the password for my Amex corporate card? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? ASAP.,How do I reset the password for my Amex corporate card? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. Urgent.,Please explain the new American Express platinum benefits for Q3. Urgent.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to AUD for international settlements? Pls.,What is the current exchange rate for USD to AUD for international settlements? Pls.,1,Production Support & Debugging,74,Error Code Exception
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $3701.58 on my corporate account. ASAP.,I need to file a dispute for a charge of $3701.58 on my corporate account. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments? Thanks.,Where can I find the compliance guidelines for cross-border payments? Thanks.,11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
What is the current exchange rate for USD to GBP for international settlements? Please advise.,What is the current exchange rate for USD to GBP for international settlements? Please advise.,1,Production Support & Debugging,74,Error Code Exception
Can you help me pull the latest transaction report for merchant Apple? Please advise.,Can you help me pull the latest transaction report for merchant Apple? Please advise.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $3465.46 on my corporate account. ASAP.,I need to file a dispute for a charge of $3465.46 on my corporate account. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.",11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $1834.91 en mi cuenta corporativa. Help.,Necesito presentar una disputa por un cargo de $1834.91 en mi cuenta corporativa. Help.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. Urgent.,Please explain the new American Express platinum benefits for Q3. Urgent.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Pls.,What are the limits for Centurion lounge access this year? Pls.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. ASAP.,Please explain the new American Express platinum benefits for Q3. ASAP.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 3239?,How do I process a refund for a customer whose card ends in 3239?,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments?,Where can I find the compliance guidelines for cross-border payments?,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Please advise.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Please advise.",11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.",11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 3674? Thanks in advance.,How do I process a refund for a customer whose card ends in 3674? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
I need to file a dispute for a charge of $306.79 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $306.79 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 8570? ASAP.,How do I process a refund for a customer whose card ends in 8570? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Thanks in advance.,What are the limits for Centurion lounge access this year? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Urgent.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Urgent.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.",11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? Thanks.,Is the API endpoint for real-time authorizations down today? Thanks.,0,Software Engineering & Development,3,Api Rest Graphql
Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? Help.,Is the API endpoint for real-time authorizations down today? Help.,0,Software Engineering & Development,3,Api Rest Graphql
How do I process a refund for a customer whose card ends in 4091?,How do I process a refund for a customer whose card ends in 4091?,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Walmart? Thanks in advance.,Can you help me pull the latest transaction report for merchant Walmart? Thanks in advance.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Marriott? Thanks in advance.,Can you help me pull the latest transaction report for merchant Marriott? Thanks in advance.,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $4025.76 en mi cuenta corporativa. Thanks in advance.,Necesito presentar una disputa por un cargo de $4025.76 en mi cuenta corporativa. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.",11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
What are the limits for Centurion lounge access this year? Please advise.,What are the limits for Centurion lounge access this year? Please advise.,1,Production Support & Debugging,74,Error Code Exception
Necesito presentar una disputa por un cargo de $650.19 en mi cuenta corporativa. Help.,Necesito presentar una disputa por un cargo de $650.19 en mi cuenta corporativa. Help.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $3166.74 on my corporate account. Help.,I need to file a dispute for a charge of $3166.74 on my corporate account. Help.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. Pls.,Please explain the new American Express platinum benefits for Q3. Pls.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to EUR for international settlements? Urgent.,What is the current exchange rate for USD to EUR for international settlements? Urgent.,1,Production Support & Debugging,74,Error Code Exception
What is the current exchange rate for USD to AUD for international settlements? ASAP.,What is the current exchange rate for USD to AUD for international settlements? ASAP.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? Thanks.,Is the API endpoint for real-time authorizations down today? Thanks.,0,Software Engineering & Development,3,Api Rest Graphql
What is the current exchange rate for USD to INR for international settlements? Thanks in advance.,What is the current exchange rate for USD to INR for international settlements? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,Where can I find the compliance guidelines for cross-border payments? Thanks in advance.,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $4788.91 en mi cuenta corporativa. ASAP.,Necesito presentar una disputa por un cargo de $4788.91 en mi cuenta corporativa. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. ASAP.,Please explain the new American Express platinum benefits for Q3. ASAP.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 8662?,How do I process a refund for a customer whose card ends in 8662?,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,1,Production Support & Debugging,74,Error Code Exception
What is the current exchange rate for USD to JPY for international settlements? Urgent.,What is the current exchange rate for USD to JPY for international settlements? Urgent.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $4342.86 on my corporate account.,I need to file a dispute for a charge of $4342.86 on my corporate account.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Urgent.,How do I reset the password for my Amex corporate card? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $808.78 on my corporate account. Please advise.,I need to file a dispute for a charge of $808.78 on my corporate account. Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
Is the API endpoint for real-time authorizations down today? Thanks in advance.,Is the API endpoint for real-time authorizations down today? Thanks in advance.,0,Software Engineering & Development,3,Api Rest Graphql
I need to file a dispute for a charge of $3101.99 on my corporate account. Help.,I need to file a dispute for a charge of $3101.99 on my corporate account. Help.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 2076? Thanks.,How do I process a refund for a customer whose card ends in 2076? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $3958.18 en mi cuenta corporativa. Thanks.,Necesito presentar una disputa por un cargo de $3958.18 en mi cuenta corporativa. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 3975? ASAP.,How do I process a refund for a customer whose card ends in 3975? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Apple? Pls.,Can you help me pull the latest transaction report for merchant Apple? Pls.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to AUD for international settlements?,What is the current exchange rate for USD to AUD for international settlements?,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to MXN for international settlements?,What is the current exchange rate for USD to MXN for international settlements?,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to JPY for international settlements? Please advise.,What is the current exchange rate for USD to JPY for international settlements? Please advise.,1,Production Support & Debugging,74,Error Code Exception
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to JPY for international settlements? Urgent.,What is the current exchange rate for USD to JPY for international settlements? Urgent.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Thanks.,Please explain the new American Express platinum benefits for Q3. Thanks.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Delta? Help.,Can you help me pull the latest transaction report for merchant Delta? Help.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.",11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Please advise.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Please advise.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $3126.25 on my corporate account. ASAP.,I need to file a dispute for a charge of $3126.25 on my corporate account. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $3396.67 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $3396.67 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $3113.92 on my corporate account. Pls.,I need to file a dispute for a charge of $3113.92 on my corporate account. Pls.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.",11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 6425? Thanks.,How do I process a refund for a customer whose card ends in 6425? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.",11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3. Please advise.,Please explain the new American Express platinum benefits for Q3. Please advise.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $1274.52 on my corporate account.,I need to file a dispute for a charge of $1274.52 on my corporate account.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Help.,What are the limits for Centurion lounge access this year? Help.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? Pls.,Is the API endpoint for real-time authorizations down today? Pls.,0,Software Engineering & Development,3,Api Rest Graphql
Where can I find the compliance guidelines for cross-border payments? Thanks.,Where can I find the compliance guidelines for cross-border payments? Thanks.,11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3. Pls.,Please explain the new American Express platinum benefits for Q3. Pls.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Delta? Please advise.,Can you help me pull the latest transaction report for merchant Delta? Please advise.,11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? Urgent.,Is the API endpoint for real-time authorizations down today? Urgent.,0,Software Engineering & Development,3,Api Rest Graphql
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.",11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Pls.,What are the limits for Centurion lounge access this year? Pls.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.",11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Target? Pls.,Can you help me pull the latest transaction report for merchant Target? Pls.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Urgent.,What are the limits for Centurion lounge access this year? Urgent.,1,Production Support & Debugging,74,Error Code Exception
What are the limits for Centurion lounge access this year?,What are the limits for Centurion lounge access this year?,1,Production Support & Debugging,74,Error Code Exception
